,date,country,state,fips,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,metrics.bedsWithCovidPatientsRatio,actuals.hospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.canCommunityLevel
22040,9/30/21,US,MD,24,iso1:us#iso2:us-md,532570,10442,1115823,12831739,1400,11335,9548,1021,1272,941,209,1479,9992590,4271866,3876526,0.07,20.3,0.23,0.97,0.1,0.74,2,0.707,0.641,16,7969400,2,3,0,0,142,0.09,670,11.1,1
22041,10/1/21,US,MD,24,iso1:us#iso2:us-md,534101,10460,1118779,12876291,1400,11227,9573,1046,1236,916,199,1531,10040280,4274911,3879416,0.07,20.7,0.22,0.97,0.1,0.74,2,0.707,0.642,18,7979418,2,3,0,0,144.7,0.093,658,10.9,1
22042,10/2/21,US,MD,24,iso1:us#iso2:us-md,535388,10474,1120984,12904017,1400,11297,9241,1018,1294,892,197,1287,10068590,4281539,3885808,0.07,20,0.23,0.96,0.1,0.69,2,0.708,0.643,14,8005407,2,3,0,0,140.1,0.09,662,10.9,1
22043,10/3/21,US,MD,24,iso1:us#iso2:us-md,536480,10478,1122093,12909996,1400,11219,9256,1023,1261,888,200,1092,10071260,4288372,3892478,0.07,20,0.23,0.95,0.1,0.7,2,0.709,0.644,4,8033041,2,3,0,0,139.7,0.091,656,10.9,1
22044,10/4/21,US,MD,24,iso1:us#iso2:us-md,537558,10491,1123943,12929947,1400,10107,8205,1009,1246,913,194,1078,10070980,4291564,3895363,0.071,20.2,0.23,0.95,0.1,0.73,2,0.71,0.644,13,8042613,2,3,0,0,141.7,0.1,666,11,1
22045,10/5/21,US,MD,24,iso1:us#iso2:us-md,538206,10512,1126904,12975262,1400,10304,8560,1011,1260,916,209,648,10081710,4291953,3895540,0.069,19.5,0.24,0.94,0.1,0.73,2,0.71,0.644,21,8042613,2,3,0,0,136.3,0.098,660,10.9,1
22046,10/6/21,US,MD,24,iso1:us#iso2:us-md,539283,10533,1130218,13028580,1400,11522,9842,1004,1262,938,201,1077,10102830,4299976,3902742,0.068,19.4,0.24,0.94,0.1,0.74,2,0.711,0.646,21,8073917,2,3,0,0,135.5,0.087,666,11,1
22047,10/7/21,US,MD,24,iso1:us#iso2:us-md,540681,10550,1133216,13076920,1400,11579,9940,1000,1260,939,191,1398,10153860,4305811,3908280,0.066,19.2,0.24,0.93,0.1,0.75,2,0.712,0.646,17,8098322,2,3,0,0,134.2,0.086,677,11.2,1
22048,10/8/21,US,MD,24,iso1:us#iso2:us-md,541857,10563,1136213,13125160,1400,11561,9844,973,1267,942,195,1176,10207120,4311515,3912884,0.065,18.3,0.25,0.93,0.1,0.74,2,0.713,0.647,13,8116338,2,3,0,0,128.3,0.084,655,10.8,1
22049,10/9/21,US,MD,24,iso1:us#iso2:us-md,543116,10583,1139622,13159860,1400,11512,9665,948,1261,925,191,1259,10235470,4316209,3916875,0.068,18.3,0.25,0.92,0.1,0.73,2,0.714,0.648,20,8134406,2,3,0,0,127.8,0.082,625,10.3,1
22050,10/10/21,US,MD,24,iso1:us#iso2:us-md,544449,10593,1141400,13179418,1400,11422,9530,953,1255,912,183,1333,10235470,4320139,3920429,0.067,18.8,0.25,0.92,0.1,0.73,2,0.715,0.648,10,8148186,2,3,0,0,131.8,0.083,632,10.5,1
22051,10/11/21,US,MD,24,iso1:us#iso2:us-md,545258,10600,1143406,13204855,1400,10222,8385,938,1256,889,187,809,10235470,4321813,3922023,0.066,18.2,0.25,0.91,0.1,0.71,2,0.715,0.649,7,8153435,2,3,0,0,127.4,0.092,616,10.2,1
22052,10/12/21,US,MD,24,iso1:us#iso2:us-md,545669,10627,1145604,13244735,1400,10417,8627,927,1258,934,179,411,10242600,4324565,3924403,0.065,17.6,0.26,0.91,0.1,0.74,2,0.715,0.649,27,8164474,2,3,0,0,123.4,0.089,614,10.2,1
22053,10/13/21,US,MD,24,iso1:us#iso2:us-md,546783,10644,1148466,13294208,1400,11083,9507,934,1258,939,189,1114,10268590,4329564,3928633,0.064,17.7,0.26,0.9,0.1,0.75,2,0.716,0.65,17,8184571,2,3,0,0,124.1,0.084,603,10,1
22054,10/14/21,US,MD,24,iso1:us#iso2:us-md,547907,10664,1150805,13342020,1400,11159,9468,942,1269,924,168,1124,10345710,4335259,3934817,0.062,17.1,0.27,0.9,0.1,0.73,2,0.717,0.651,20,8204525,2,3,0,0,119.5,0.084,581,9.6,0
22055,10/15/21,US,MD,24,iso1:us#iso2:us-md,548975,10682,1153235,13388587,1400,11094,9289,901,1248,903,167,1068,10373680,4341837,3940466,0.061,16.8,0.28,0.9,0.1,0.72,2,0.718,0.652,18,8222925,2,3,0,0,117.7,0.081,577,9.5,0
22056,10/16/21,US,MD,24,iso1:us#iso2:us-md,549911,10703,1155317,13421241,1400,11100,9129,907,1257,892,172,936,10422480,4346864,3945325,0.057,16.1,0.29,0.9,0.1,0.71,2,0.719,0.653,21,8242998,2,3,0,0,112.4,0.082,577,9.5,0
22057,10/17/21,US,MD,24,iso1:us#iso2:us-md,550782,10708,1156879,13438807,1400,11007,8985,900,1248,868,173,871,10422540,4350982,3949070,0.056,15,0.31,0.9,0.1,0.7,2,0.72,0.653,5,8257825,2,3,0,0,104.8,0.082,562,9.3,0
22058,10/18/21,US,MD,24,iso1:us#iso2:us-md,551496,10722,1158351,13462700,1400,10273,8281,915,1283,895,183,714,10422400,4352964,3950940,0.055,14.7,0.31,0.9,0.1,0.7,2,0.72,0.654,14,8264168,2,3,0,0,103.2,0.089,547,9,0
22059,10/19/21,US,MD,24,iso1:us#iso2:us-md,552038,10735,1160134,13504226,1400,10348,8580,881,1258,883,170,542,10437680,4357876,3955604,0.053,15,0.31,0.9,0.1,0.7,2,0.721,0.654,13,8282496,2,3,0,0,105.3,0.085,531,8.8,0
22060,10/20/21,US,MD,24,iso1:us#iso2:us-md,552755,10757,1162636,13558671,1400,11594,9893,859,1279,899,153,717,10467170,4362728,3959867,0.051,14.1,0.33,0.9,0.1,0.7,2,0.722,0.655,22,8300797,2,2,243152,0.04,98.8,0.074,517,8.6,0
22061,10/21/21,US,MD,24,iso1:us#iso2:us-md,553824,10771,1164713,13609670,1400,11589,9889,874,1281,913,151,1069,10514070,4367525,3964440,0.049,14,0.33,0.9,0.1,0.71,2,0.722,0.656,14,8321252,2,2,254248,0.042,97.9,0.075,501,8.3,0
22062,10/22/21,US,MD,24,iso1:us#iso2:us-md,554687,10785,1166776,13659123,1400,11538,9777,834,1276,921,142,863,10553790,4375846,3971115,0.048,13.5,0.34,0.91,0.1,0.72,2,0.724,0.657,14,8343034,2,2,263335,0.044,94.5,0.072,494,8.2,0
22063,10/23/21,US,MD,24,iso1:us#iso2:us-md,555597,10796,1168541,13690533,1400,11635,9590,829,1275,882,140,910,10594710,4380511,3975616,0.047,13.4,0.34,0.91,0.1,0.69,2,0.725,0.658,11,8365492,2,2,276644,0.046,94.1,0.071,489,8.1,0
22064,10/24/21,US,MD,24,iso1:us#iso2:us-md,556314,10806,1169705,13706269,1400,11469,9489,846,1247,859,141,717,10599110,4383458,3978145,0.046,13.1,0.35,0.92,0.1,0.69,2,0.725,0.658,10,8379027,2,2,285361,0.047,91.5,0.074,476,7.9,0
22065,10/25/21,US,MD,24,iso1:us#iso2:us-md,556826,10811,1171103,13732450,1400,10335,8374,846,1261,848,141,512,10598410,4386111,3980189,0.045,12.6,0.37,0.92,0.1,0.67,2,0.725,0.658,5,8391832,2,2,293609,0.049,88.2,0.082,475,7.9,0
22066,10/26/21,US,MD,24,iso1:us#iso2:us-md,557423,10827,1172838,13773900,1400,10356,8512,807,1267,899,144,597,10617120,4390064,3983357,0.045,12.7,0.36,0.93,0.1,0.71,2,0.726,0.659,16,8414424,2,2,308506,0.051,89.1,0.078,480,7.9,0
22067,10/27/21,US,MD,24,iso1:us#iso2:us-md,558154,10840,1174957,13824991,1400,11712,9939,803,1298,918,145,731,10695110,4396554,3988287,0.044,12.8,0.36,0.93,0.1,0.71,2,0.727,0.66,13,8453263,2,2,334912,0.055,89.3,0.069,472,7.8,0
22068,10/28/21,US,MD,24,iso1:us#iso2:us-md,559083,10854,1176859,13868543,1400,11737,9871,815,1304,914,153,929,10771710,4402668,3992506,0.045,12.4,0.37,0.94,0.1,0.7,2,0.728,0.66,14,8488260,2,2,359975,0.06,87,0.069,484,8,0
22069,10/29/21,US,MD,24,iso1:us#iso2:us-md,559994,10865,1178791,13910484,1400,11504,9821,777,1257,911,141,911,10832830,4404014,3993151,0.046,12.5,0.37,0.95,0.1,0.72,2,0.728,0.66,11,8488592,2,2,360884,0.06,87.8,0.068,480,7.9,0
22070,10/30/21,US,MD,24,iso1:us#iso2:us-md,560865,10882,1180132,13938864,1400,11528,9507,744,1242,879,140,871,10953240,4405028,3993457,0.045,12.4,0.37,0.96,0.1,0.71,2,0.729,0.661,17,8488788,2,2,361480,0.06,87.1,0.065,475,7.9,0
22071,10/31/21,US,MD,24,iso1:us#iso2:us-md,561501,10895,1181202,13953215,1400,11246,9214,761,1213,841,150,636,10957720,4414175,4000814,0.044,12.3,0.38,0.96,0.1,0.69,2,0.73,0.662,13,8551141,2,2,406068,0.067,85.8,0.068,480,7.9,0
22072,11/1/21,US,MD,24,iso1:us#iso2:us-md,561949,10908,1182650,13977007,1400,9979,8176,751,1238,845,149,448,10957320,4417299,4003189,0.045,12.1,0.38,0.97,0.1,0.68,2,0.731,0.662,13,8568890,2,2,418859,0.069,84.7,0.075,478,7.9,0
22073,11/2/21,US,MD,24,iso1:us#iso2:us-md,562431,10913,1184206,14021368,1400,10328,8609,726,1257,911,141,482,11010650,4422034,4006398,0.044,11.8,0.39,0.98,0.1,0.72,2,0.731,0.663,5,8596264,2,2,438625,0.073,82.8,0.07,467,7.7,0
22074,11/3/21,US,MD,24,iso1:us#iso2:us-md,563127,10925,1186190,14071782,1400,11660,9761,712,1285,909,143,696,11035790,4409494,3989699,0.044,11.8,0.39,0.99,0.1,0.71,2,0.729,0.66,12,8590289,2,2,460705,0.076,82.3,0.061,463,7.7,0
22075,11/4/21,US,MD,24,iso1:us#iso2:us-md,563927,10939,1188194,14115696,1400,11586,9879,669,1209,906,134,800,11165390,4418412,3996775,0.044,11.4,0.4,1,0.1,0.75,2,0.731,0.661,14,8649939,2,2,503125,0.083,80.1,0.058,434,7.2,0
22076,11/5/21,US,MD,24,iso1:us#iso2:us-md,564795,10956,1190035,14155727,1400,11695,9726,733,1275,923,128,868,11187890,4423295,4000327,0.044,11.3,0.41,1.01,0.1,0.72,2,0.732,0.662,17,8679936,2,2,524649,0.087,79.4,0.063,436,7.2,0
22077,11/6/21,US,MD,24,iso1:us#iso2:us-md,565586,10965,1191691,14187454,1400,11620,9491,738,1284,911,132,791,11262690,4429037,4004924,0.044,11.2,0.42,1.02,0.1,0.71,2,0.733,0.662,9,8719487,2,2,553285,0.092,78.1,0.064,433,7.2,0
22078,11/7/21,US,MD,24,iso1:us#iso2:us-md,566313,10974,1193005,14201337,1400,11609,9427,725,1267,878,127,727,11272910,4435202,4009204,0.045,11.4,0.41,1.03,0.1,0.69,2,0.734,0.663,9,8756769,2,2,579951,0.096,79.6,0.062,435,7.2,0
22079,11/8/21,US,MD,24,iso1:us#iso2:us-md,566868,10988,1194620,14226750,1400,10384,8313,751,1258,884,127,555,11272910,4437626,4010653,0.046,11.6,0.4,1.03,0.1,0.7,2,0.734,0.663,14,8768012,2,2,588196,0.097,81.4,0.072,441,7.3,0
22080,11/9/21,US,MD,24,iso1:us#iso2:us-md,567316,10999,1196437,14267366,1400,10447,8589,752,1273,919,135,448,11320030,4441811,4013299,0.047,11.5,0.4,1.04,0.1,0.72,2,0.735,0.664,11,8787145,2,2,601690,0.1,80.8,0.072,436,7.2,0
22081,11/10/21,US,MD,24,iso1:us#iso2:us-md,568160,11014,1198747,14317438,1400,11728,9876,695,1282,922,124,844,11466540,4447667,4018160,0.049,11.9,0.39,1.04,0.1,0.72,2,0.736,0.665,15,8826278,2,2,628557,0.104,83.2,0.059,441,7.3,0
22082,11/11/21,US,MD,24,iso1:us#iso2:us-md,569146,11020,1200963,14364289,1400,11703,9913,704,1300,935,126,986,11536130,4453562,4021848,0.049,12.3,0.38,1.05,0.1,0.72,2,0.737,0.665,6,8858896,2,2,651797,0.108,86.3,0.06,453,7.5,0
22083,11/12/21,US,MD,24,iso1:us#iso2:us-md,570055,11030,1203164,14403224,1400,11703,9829,669,1281,941,130,909,11612240,4458883,4025083,0.05,12.4,0.37,1.05,0.1,0.73,2,0.738,0.666,10,8888225,2,2,672605,0.111,87,0.057,448,7.4,0
22084,11/13/21,US,MD,24,iso1:us#iso2:us-md,571038,11050,1205217,14433255,1400,11697,9691,689,1302,932,123,983,11709570,4464532,4028696,0.052,12.9,0.36,1.06,0.1,0.72,2,0.738,0.666,20,8923709,2,2,696686,0.115,90.2,0.059,460,7.6,0
22085,11/14/21,US,MD,24,iso1:us#iso2:us-md,571857,11061,1206792,14449301,1400,11679,9531,709,1305,913,127,819,11710610,4469040,4031495,0.053,13.1,0.35,1.06,0.1,0.7,2,0.739,0.667,11,8948051,2,2,714094,0.118,91.7,0.061,461,7.6,0
22086,11/15/21,US,MD,24,iso1:us#iso2:us-md,572574,11068,1208580,14476131,1400,10374,8397,679,1278,878,122,717,11709970,4471772,4033017,0.053,13.5,0.34,1.06,0.1,0.69,2,0.74,0.667,7,8960458,2,2,723028,0.12,94.4,0.065,451,7.5,0
22087,11/16/21,US,MD,24,iso1:us#iso2:us-md,573276,11075,1210438,14518121,1400,10500,8653,704,1279,910,112,702,11751910,4476569,4035528,0.053,14.1,0.33,1.06,0.1,0.71,2,0.74,0.668,7,8984175,2,2,739762,0.122,98.6,0.067,471,7.8,0
22088,11/17/21,US,MD,24,iso1:us#iso2:us-md,574067,11086,1212776,14568171,1400,11779,9930,743,1308,941,124,791,11814530,4482180,4038960,0.053,14,0.33,1.07,0.1,0.72,2,0.741,0.668,11,9014297,2,2,761191,0.126,97.7,0.063,489,8.1,0
22089,11/18/21,US,MD,24,iso1:us#iso2:us-md,575147,11096,1215234,14615006,1400,11757,9935,754,1299,943,125,1080,11856630,4487891,4042361,0.054,14.2,0.33,1.07,0.1,0.73,2,0.742,0.669,10,9046525,2,2,784313,0.13,99.3,0.064,516,8.5,0
22090,11/19/21,US,MD,24,iso1:us#iso2:us-md,576229,11102,1217727,14657583,1400,11752,9935,755,1290,924,127,1082,11894120,4494455,4046815,0.054,14.6,0.32,1.07,0.1,0.72,2,0.743,0.669,6,9079444,2,3,807743,0.134,102.1,0.064,524,8.7,0
22091,11/20/21,US,MD,24,iso1:us#iso2:us-md,577246,11111,1219930,14688101,1400,11735,9660,766,1296,892,125,1017,11963710,4504162,4050951,0.055,14.7,0.32,1.07,0.1,0.69,2,0.745,0.67,9,9119794,2,3,834168,0.138,102.7,0.065,518,8.6,0
22092,11/21/21,US,MD,24,iso1:us#iso2:us-md,578252,11121,1221792,14705314,1400,11709,9430,771,1295,879,131,1006,11965590,4508545,4053597,0.055,15.1,0.31,1.07,0.1,0.68,2,0.746,0.67,10,9145480,2,3,853008,0.141,105.8,0.066,517,8.6,0
22093,11/22/21,US,MD,24,iso1:us#iso2:us-md,579084,11129,1223610,14729844,1400,10417,8349,767,1298,890,142,832,11964250,4512229,4055185,0.056,15.4,0.3,1.07,0.1,0.69,2,0.746,0.671,8,9163091,2,3,866138,0.143,107.7,0.074,542,9,0
22094,11/23/21,US,MD,24,iso1:us#iso2:us-md,579824,11145,1225267,14766704,1400,10496,8516,814,1315,899,154,740,12045920,4609100,4057859,0.056,15.5,0.3,1.07,0.1,0.68,2,0.762,0.671,16,9287288,2,3,885617,0.146,108.3,0.078,558,9.2,0
22095,11/24/21,US,MD,24,iso1:us#iso2:us-md,580729,11148,1227480,14808042,1400,11746,9568,806,1317,927,162,905,12124970,4619856,4061450,0.058,15.7,0.29,1.06,0.1,0.7,2,0.764,0.672,3,9329572,2,3,912498,0.151,110.2,0.069,553,9.1,0
22096,11/25/21,US,MD,24,iso1:us#iso2:us-md,580729,11148,1229315,14828710,1400,11636,9181,784,1295,898,154,0,12124970,4619856,4061450,0.062,15.4,0.35,1.05,0.1,0.69,2,0.764,0.672,0,9329572,2,3,912498,0.151,107.8,0.067,542,9,0
22097,11/26/21,US,MD,24,iso1:us#iso2:us-md,580729,11148,1230992,14845668,1400,11563,9072,802,1285,861,160,0,12124970,4619856,4061450,0.066,15,0.44,1.04,0.1,0.67,2,0.764,0.672,0,9329572,2,3,912498,0.151,105.3,0.069,537,8.9,0
22098,11/27/21,US,MD,24,iso1:us#iso2:us-md,583532,11178,1232871,14862797,1400,11572,9159,841,1299,869,159,2803,12124970,4619856,4061450,0.069,14.9,0.31,1.03,0.1,0.67,2,0.764,0.672,30,9329572,2,3,912498,0.151,104,0.073,560,9.3,0
22099,11/28/21,US,MD,24,iso1:us#iso2:us-md,584370,11186,1234793,14881372,1400,11578,9219,851,1286,871,160,838,12124970,4619856,4061450,0.069,14.5,0.32,1.01,0.1,0.68,2,0.764,0.672,8,9329572,2,3,912498,0.151,101.2,0.074,584,9.7,0
22100,11/29/21,US,MD,24,iso1:us#iso2:us-md,585132,11190,1236875,14906494,1400,10410,8196,878,1285,883,159,762,12106590,4645154,4079039,0.07,14.3,0.32,0.99,0.1,0.69,2,0.768,0.675,4,9433095,2,3,974126,0.161,100,0.084,589,9.7,0
22101,11/30/21,US,MD,24,iso1:us#iso2:us-md,586376,11206,1239077,14954885,1400,10475,8525,899,1312,928,161,1244,12166700,4651829,4084425,0.068,15.5,0.3,0.97,0.1,0.71,2,0.769,0.676,16,9457903,2,3,987923,0.163,108.4,0.086,595,9.8,0
22102,12/1/21,US,MD,24,iso1:us#iso2:us-md,587518,11220,1242254,15009139,1400,11835,9982,955,1329,962,176,1142,12245420,4658959,4093705,0.068,16,0.29,0.94,0.1,0.72,2,0.771,0.677,14,9498923,2,3,1011658,0.167,112.3,0.081,623,10.3,1
22103,12/2/21,US,MD,24,iso1:us#iso2:us-md,589346,11229,1244997,15054503,1400,11751,9989,965,1312,968,179,1828,12291670,4667584,4103709,0.065,18.2,0.23,0.92,0.1,0.74,2,0.772,0.679,9,9532394,2,3,1029927,0.17,127.1,0.082,659,10.9,1
22104,12/3/21,US,MD,24,iso1:us#iso2:us-md,591046,11240,1247825,15099182,1400,11814,10007,991,1329,983,180,1700,12328530,4675702,4113479,0.062,20,0.19,0.9,0.1,0.74,2,0.773,0.68,11,9577743,2,3,1057032,0.175,139.7,0.084,699,11.6,1
22105,12/4/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1250133,15137190,1400,11724,9966,1049,1311,947,169,1866,12356170,4684934,4124685,0.059,22.2,0.21,0.89,0.1,0.72,2,0.775,0.682,15,9629968,2,3,1088345,0.18,155.2,0.089,725,12,1
22106,12/5/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1251970,15154952,1400,11665,9795,1048,1290,928,163,414,12348050,4691850,4134618,0.059,21.2,0.22,0.88,0.1,0.72,2,0.776,0.684,0,9668291,2,3,1110146,0.184,148.1,0.09,766,12.7,1
22107,12/6/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1254177,15180027,1400,10510,8677,1112,1289,926,187,414,12344110,4695746,4138164,0.059,20.3,0.23,0.89,0.1,0.72,2,0.777,0.684,0,9685901,2,3,1121415,0.185,142.4,0.106,802,13.3,1
22108,12/7/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1256076,15219521,1400,10574,8957,1145,1308,980,193,414,12366150,4701933,4144638,0.06,18.4,0.25,0.9,0.1,0.75,2,0.778,0.686,0,9717236,2,3,1140132,0.189,128.7,0.108,832,13.8,1
22109,12/8/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1258892,15265822,1400,11814,10247,1192,1322,1006,215,414,12514340,4712050,4154945,0.061,16.7,0.28,0.93,0.1,0.76,2,0.779,0.687,0,9760840,2,3,1167078,0.193,116.6,0.101,868,14.4,1
22110,12/9/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1261786,15305326,1400,11761,10270,1270,1316,993,221,414,12547640,4718994,4161947,0.063,13.3,0.35,0.97,0.1,0.75,2,0.781,0.688,0,9801258,2,2,1192613,0.197,93.3,0.108,907,15,1
22111,12/10/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1264432,15347176,1400,11690,10114,1281,1311,986,222,414,12606150,4727597,4170156,0.063,10.3,0.45,1.03,0.1,0.75,2,0.782,0.69,0,9840086,2,2,1216819,0.201,72,0.11,933,15.4,1
22112,12/11/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1266640,15376850,1400,11876,9853,1262,1305,973,230,414,12710240,4736112,4177487,0.064,6.9,0.68,1.09,0.1,0.75,1,0.783,0.691,0,9883849,1,1,1245246,0.206,48,0.106,943,15.6,1
22113,12/12/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1268975,15397455,1400,11899,9882,1354,1314,981,245,414,12713340,4741834,4184202,0.066,6.9,0.68,1.17,0.1,0.75,1,0.784,0.692,0,9914435,1,1,1263611,0.209,48,0.114,960,15.9,1
22114,12/13/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1271504,15420486,1400,10756,8717,1360,1309,962,258,414,12713240,4746450,4188071,0.067,6.9,0.68,1.26,0.1,0.73,1,0.785,0.693,0,9930974,1,1,1272695,0.211,48,0.126,990,16.4,1
22115,12/14/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1274634,15456624,1400,10851,8945,1328,1353,1003,250,414,12739380,4752408,4194479,0.073,6.9,0.68,1.34,0.1,0.74,1,0.786,0.694,0,9961612,1,1,1290732,0.213,48,0.122,1016,16.8,1
22116,12/15/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1279214,15507170,1400,11931,10214,1377,1352,998,256,414,12895180,4760064,4201037,0.078,6.9,0.68,1.43,0.1,0.74,1,0.787,0.695,0,10000259,1,1,1315606,0.218,48,0.115,1038,17.2,1
22117,12/16/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1285362,15562352,1400,11931,10257,1424,1352,1002,271,414,12924840,4766997,4206379,0.084,6.9,0.68,1.52,0.21,0.74,1,0.788,0.696,0,10033390,1,2,1336940,0.221,48,0.119,1044,17.3,1
22118,12/17/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1291169,15603568,1400,11965,10225,1460,1343,997,265,414,12993820,4775613,4211482,0.094,6.9,0.68,1.59,0.26,0.74,1,0.79,0.697,0,10069773,1,2,1360341,0.225,48,0.122,1081,17.9,1
22119,12/18/21,US,MD,24,iso1:us#iso2:us-md,592912,11255,1297535,15645272,1400,11879,9836,1494,1282,965,270,414,13002720,4784005,4215099,0.103,6.9,0.68,1.66,0.24,0.75,2,0.791,0.697,0,10105314,1,3,1384544,0.229,48,0.126,1120,18.5,1
22122,12/21/21,US,MD,24,iso1:us#iso2:us-md,627671,11255,1319209,15764188,1400,10663,8780,1683,1319,987,297,414,13009690,4805106,4228436,0.127,6.9,0.68,1.77,0.17,0.75,2,0.795,0.699,0,10191054,1,3,1436769,0.238,48,0.158,1286,21.3,2
22124,12/23/21,US,MD,24,iso1:us#iso2:us-md,638612,11255,1345567,15887277,1400,11643,9743,1755,1301,975,309,6869,13191820,4821957,4236445,0.156,33.5,0.14,1.76,0.1,0.75,3,0.798,0.701,0,10270543,3,3,1490027,0.246,234.8,0.151,1408,23.3,2
22125,12/24/21,US,MD,24,iso1:us#iso2:us-md,638612,11255,1358170,15933473,1400,11477,9252,1766,1279,942,302,8345,13202400,4831951,4240538,0.169,66.3,0.07,1.73,0.1,0.74,3,0.799,0.701,0,10307935,3,3,1515115,0.251,464.4,0.154,1476,24.4,2
22126,12/25/21,US,MD,24,iso1:us#iso2:us-md,638612,11255,1366216,15957394,1400,11489,8774,1835,1279,914,312,8345,13201520,4837126,4242762,0.18,99.1,0.05,1.7,0.1,0.71,5,0.8,0.702,0,10329815,5,3,1529983,0.253,693.9,0.16,1560,25.8,2
22127,12/26/21,US,MD,24,iso1:us#iso2:us-md,663647,11255,1373555,15978161,1400,11476,8890,1928,1285,924,308,8345,13164560,4838219,4243200,0.188,106.9,0.04,1.65,0.1,0.72,5,0.8,0.702,0,10332687,5,3,1531841,0.253,748.4,0.168,1594,26.4,2
22128,12/27/21,US,MD,24,iso1:us#iso2:us-md,669023,11255,1385722,16006533,1400,10203,8057,2082,1280,911,331,5376,13147340,4840152,4244013,0.205,103.9,0.04,1.6,0.1,0.71,5,0.801,0.702,0,10338283,5,3,1535406,0.254,727.4,0.204,1723,28.5,2
22132,12/31/21,US,MD,24,iso1:us#iso2:us-md,700789,11758,1468226,16174746,1400,11775,9767,2818,1310,959,412,0,13283750,4872277,4260165,0.313,156.1,0.04,1.35,0.1,0.73,5,0.806,0.705,0,10468179,5,3,1618895,0.268,1092.5,0.239,2451,40.5,2
22133,1/1/22,US,MD,24,iso1:us#iso2:us-md,700789,11758,1481373,16198755,1400,11670,9572,2856,1293,948,430,0,13281510,4873771,4260396,0.323,165.2,0.04,1.3,0.1,0.73,5,0.806,0.705,0,10468349,5,3,1619598,0.268,1156.5,0.245,2621,43.4,2
22134,1/2/22,US,MD,24,iso1:us#iso2:us-md,737437,11870,1495269,16223979,1400,11818,9695,3075,1302,963,454,36648,13280810,4873771,4260396,0.331,174.4,0.03,1.24,0.1,0.74,5,0.806,0.705,112,10468349,5,3,1619598,0.268,1220.5,0.26,2789,46.1,2
22135,1/3/22,US,MD,24,iso1:us#iso2:us-md,751688,11896,1510915,16261152,1400,10480,8740,3165,1311,988,474,14251,13280810,4882363,4264972,0.33,195.3,0.02,1.19,0.1,0.75,5,0.808,0.705,26,10502725,5,3,1641551,0.272,1367.3,0.302,2988,49.4,2
22136,1/4/22,US,MD,24,iso1:us#iso2:us-md,766182,11944,1527134,16297753,1400,10681,8961,3325,1348,1035,497,14494,13280810,4886785,4267296,0.328,214,0.02,1.14,0.1,0.77,5,0.808,0.706,48,10517952,5,3,1651090,0.273,1498.3,0.311,3074,50.8,2
22137,1/5/22,US,MD,24,iso1:us#iso2:us-md,776468,11993,1547981,16350929,1400,11966,10129,3484,1348,1032,499,10286,13416450,4892229,4270570,0.318,212.7,0.02,1.1,0.1,0.77,5,0.809,0.706,49,10540160,5,3,1664682,0.275,1488.6,0.291,3134,51.8,2
22138,1/6/22,US,MD,24,iso1:us#iso2:us-md,789204,12048,1570003,16408564,1400,11837,10316,3580,1376,1034,503,12736,13586620,4899215,4275073,0.309,208.9,0.02,1.05,0.1,0.75,5,0.81,0.707,55,10569548,5,3,1682504,0.278,1462.4,0.302,3227,53.4,2
22139,1/7/22,US,MD,24,iso1:us#iso2:us-md,800982,12107,1588603,16459048,1400,11745,10275,3654,1359,1070,519,11778,13586620,4903131,4279315,0.297,207.9,0.02,1.01,0.1,0.79,5,0.811,0.708,59,10595112,5,3,1700480,0.281,1455.2,0.311,3334,55.1,2
